align_entry,padding,ev_name,ref_cycles,ev_count
16,NOP64,BR_INST_RETIRED_COND_NTAKEN,30398.0,1619000001
16,NOP64,MISPREDICTED_BRANCH_RETIRED,30063.0,10613332
16,NOP64,BR_MISP_RETIRED_COND_TAKEN,33064.0,19149378
16,NOP64,BR_MISP_RETIRED_COND_NTAKEN,30589.0,813205
16,NOP64,BACLEARS_ANY,32693.0,686
16,NOP64,UOPS_DISPATCHED_PORT_0,30712.0,3988145889
16,NOP64,UOPS_DISPATCHED_PORT_1,32456.0,3273482290
16,NOP64,UOPS_DISPATCHED_PORT_2_3,30868.0,8351144211
16,NOP64,UOPS_DISPATCHED_PORT_4_9,33147.0,5884092856
16,NOP64,UOPS_DISPATCHED_PORT_5,30812.0,3525117885
16,NOP64,UOPS_DISPATCHED_PORT_6,30831.0,4961071878
16,NOP64,UOPS_DISPATCHED_PORT_7_8,32600.0,5530231181
16,NOP65,INT_MISC_CLEAR_RESTEER_CYCLES,29756.0,14303205
16,NOP65,INT_MISC_RECOVERY_CYCLES,30666.0,7564190
16,NOP65,INT_MISC_UOP_DROPPING,30679.0,1292503
16,NOP65,UOPS_RETIRED_SLOTS,30028.0,23737520971
16,NOP65,UOPS_ISSUED_ANY,30803.0,23951189248
16,NOP65,UOPS_EXECUTED_CORE,30792.0,28781834319
16,NOP65,IDQ_UOPS_NOT_DELIVERED_CORE,30216.0,6750964951
16,NOP65,IDQ_MS_UOPS,29745.0,9620317
16,NOP65,IDQ_MITE_UOPS,30634.0,3976709
16,NOP65,IDQ_DSB_UOPS,30497.0,23843307341
16,NOP65,DSB2MITE_SWITCHES_PENALTY_CYCLES,30261.0,1298486
16,NOP65,LSD_UOPS,29543.0,57373473
16,NOP65,BR_INST_RETIRED_COND,30548.0,3803000000
16,NOP65,BRANCH_INSTRUCTIONS_RETIRED,30309.0,5441400847
16,NOP65,BR_INST_RETIRED_COND_TAKEN,29086.0,2183999999
16,NOP65,BR_INST_RETIRED_COND_NTAKEN,30660.0,1619000001
16,NOP65,MISPREDICTED_BRANCH_RETIRED,30202.0,4016725
16,NOP65,BR_MISP_RETIRED_COND_TAKEN,30799.0,1022992
16,NOP65,BR_MISP_RETIRED_COND_NTAKEN,30686.0,758160
16,NOP65,BACLEARS_ANY,30646.0,12918
16,NOP65,UOPS_DISPATCHED_PORT_0,29303.0,3839603768
16,NOP65,UOPS_DISPATCHED_PORT_1,30830.0,3361335866
16,NOP65,UOPS_DISPATCHED_PORT_2_3,30235.0,8271941003
16,NOP65,UOPS_DISPATCHED_PORT_4_9,30728.0,5700243145
16,NOP65,UOPS_DISPATCHED_PORT_5,30730.0,3515834090
16,NOP65,UOPS_DISPATCHED_PORT_6,30309.0,4883160300
16,NOP65,UOPS_DISPATCHED_PORT_7_8,30772.0,5324542045
16,NOP80,INT_MISC_CLEAR_RESTEER_CYCLES,30622.0,741437
16,NOP80,INT_MISC_RECOVERY_CYCLES,30564.0,1784095
16,NOP80,INT_MISC_UOP_DROPPING,29430.0,1925453
16,NOP80,UOPS_RETIRED_SLOTS,30550.0,23737036939
16,NOP80,UOPS_ISSUED_ANY,30600.0,23798979502
16,NOP80,UOPS_EXECUTED_CORE,29550.0,28910963974
16,NOP80,IDQ_UOPS_NOT_DELIVERED_CORE,30566.0,5413561264
16,NOP80,IDQ_MS_UOPS,30505.0,8771727
