cpu,align_entry,padding,ev_name,ref_cycles,ev_count
tgl,64,NOP737,INT_MISC_UOP_DROPPING,42451.0,297827965
tgl,64,NOP737,UOPS_RETIRED_SLOTS,42553.0,15581525506
tgl,64,NOP737,UOPS_ISSUED_ANY,42329.0,34942677935
tgl,64,NOP737,UOPS_EXECUTED_CORE,42074.0,27386442773
tgl,64,NOP737,IDQ_UOPS_NOT_DELIVERED_CORE,42917.0,25179124086
tgl,64,NOP737,IDQ_MS_UOPS,42982.0,9587073
tgl,64,NOP737,IDQ_MITE_UOPS,42416.0,5967232
tgl,64,NOP737,IDQ_DSB_UOPS,42441.0,36084893018
tgl,64,NOP737,DSB2MITE_SWITCHES_PENALTY_CYCLES,42704.0,1978469
tgl,64,NOP737,LSD_UOPS,42373.0,0
tgl,64,NOP737,BR_INST_RETIRED_COND,42746.0,2469800000
tgl,64,NOP737,BRANCH_INSTRUCTIONS_RETIRED,42488.0,4108201067
tgl,64,NOP737,BR_INST_RETIRED_COND_TAKEN,42631.0,1698799999
tgl,64,NOP737,BR_INST_RETIRED_COND_NTAKEN,42696.0,771000001
tgl,64,NOP737,MISPREDICTED_BRANCH_RETIRED,42714.0,309668915
tgl,64,NOP737,BR_MISP_RETIRED_COND_TAKEN,42559.0,145489192
tgl,64,NOP737,BR_MISP_RETIRED_COND_NTAKEN,42761.0,162186732
tgl,64,NOP737,BACLEARS_ANY,42918.0,929
tgl,64,NOP737,UOPS_DISPATCHED_PORT_0,42503.0,2752600931
tgl,64,NOP737,UOPS_DISPATCHED_PORT_1,42450.0,2963350536
tgl,64,NOP737,UOPS_DISPATCHED_PORT_2_3,42701.0,9091339678
tgl,64,NOP737,UOPS_DISPATCHED_PORT_4_9,42628.0,3627983191
tgl,64,NOP737,UOPS_DISPATCHED_PORT_5,42069.0,3107481400
tgl,64,NOP737,UOPS_DISPATCHED_PORT_6,42582.0,5744625225
tgl,64,NOP737,UOPS_DISPATCHED_PORT_7_8,42859.0,4302964112
tgl,64,NOP752,INT_MISC_CLEAR_RESTEER_CYCLES,23426.0,2537347
tgl,64,NOP752,INT_MISC_RECOVERY_CYCLES,23485.0,2627741
tgl,64,NOP752,INT_MISC_UOP_DROPPING,23389.0,301963
tgl,64,NOP752,UOPS_RETIRED_SLOTS,23536.0,15581421440
tgl,64,NOP752,UOPS_ISSUED_ANY,18757.0,15759517049
tgl,64,NOP752,UOPS_EXECUTED_CORE,23068.0,18095856137
tgl,64,NOP752,IDQ_UOPS_NOT_DELIVERED_CORE,22104.0,2308534651
tgl,64,NOP752,IDQ_MS_UOPS,20764.0,8930741
tgl,64,NOP752,IDQ_MITE_UOPS,18766.0,5726260
tgl,64,NOP752,IDQ_DSB_UOPS,22808.0,15697958221
tgl,64,NOP752,DSB2MITE_SWITCHES_PENALTY_CYCLES,22038.0,888076
tgl,64,NOP752,LSD_UOPS,20885.0,0
tgl,64,NOP752,BR_INST_RETIRED_COND,19213.0,2469800000
tgl,64,NOP752,BRANCH_INSTRUCTIONS_RETIRED,23405.0,4108200716
tgl,64,NOP752,BR_INST_RETIRED_COND_TAKEN,23362.0,1698799999
tgl,64,NOP752,BR_INST_RETIRED_COND_NTAKEN,22579.0,771000001
tgl,64,NOP752,MISPREDICTED_BRANCH_RETIRED,21783.0,64357
tgl,64,NOP752,BR_MISP_RETIRED_COND_TAKEN,20280.0,327081
tgl,64,NOP752,BR_MISP_RETIRED_COND_NTAKEN,18694.0,444395
tgl,64,NOP752,BACLEARS_ANY,22719.0,2849
tgl,64,NOP752,UOPS_DISPATCHED_PORT_0,21893.0,2428688462
tgl,64,NOP752,UOPS_DISPATCHED_PORT_1,20835.0,2283701710
tgl,64,NOP752,UOPS_DISPATCHED_PORT_2_3,19181.0,5162629651
tgl,64,NOP752,UOPS_DISPATCHED_PORT_4_9,23316.0,2490956954
tgl,64,NOP752,UOPS_DISPATCHED_PORT_5,23312.0,2685516268
tgl,64,NOP752,UOPS_DISPATCHED_PORT_6,23440.0,4154674833
tgl,64,NOP752,UOPS_DISPATCHED_PORT_7_8,26494.0,3007099956
tgl,64,NOP753,INT_MISC_CLEAR_RESTEER_CYCLES,23190.0,4948752
tgl,64,NOP753,INT_MISC_RECOVERY_CYCLES,24042.0,3506150
tgl,64,NOP753,INT_MISC_UOP_DROPPING,24937.0,8138752
tgl,64,NOP753,UOPS_RETIRED_SLOTS,23302.0,15581399015
tgl,64,NOP753,UOPS_ISSUED_ANY,22563.0,15835867205
tgl,64,NOP753,UOPS_EXECUTED_CORE,21219.0,18066390033
tgl,64,NOP753,IDQ_UOPS_NOT_DELIVERED_CORE,19724.0,5085343677
tgl,64,NOP753,IDQ_MS_UOPS,23510.0,8739896
tgl,64,NOP753,IDQ_MITE_UOPS,23502.0,5413683
tgl,64,NOP753,IDQ_DSB_UOPS,23459.0,15765479908
tgl,64,NOP753,DSB2MITE_SWITCHES_PENALTY_CYCLES,23451.0,637454
tgl,64,NOP753,LSD_UOPS,23455.0,0
tgl,64,NOP753,BR_INST_RETIRED_COND,23245.0,2469800000
tgl,64,NOP753,BRANCH_INSTRUCTIONS_RETIRED,23063.0,4108200715
tgl,64,NOP753,BR_INST_RETIRED_COND_TAKEN,23933.0,1698799999
tgl,64,NOP753,BR_INST_RETIRED_COND_NTAKEN,21945.0,771000001
tgl,64,NOP753,MISPREDICTED_BRANCH_RETIRED,21094.0,1366167
tgl,64,NOP753,BR_MISP_RETIRED_COND_TAKEN,19393.0,312426
tgl,64,NOP753,BR_MISP_RETIRED_COND_NTAKEN,23344.0,158689
tgl,64,NOP753,BACLEARS_ANY,23323.0,626
tgl,64,NOP753,UOPS_DISPATCHED_PORT_0,19221.0,2338715861
tgl,64,NOP753,UOPS_DISPATCHED_PORT_1,23176.0,2506546153
tgl,64,NOP753,UOPS_DISPATCHED_PORT_2_3,23192.0,5349603062
tgl,64,NOP753,UOPS_DISPATCHED_PORT_4_9,23224.0,2487107385
tgl,64,NOP753,UOPS_DISPATCHED_PORT_5,23249.0,2689423782
tgl,64,NOP753,UOPS_DISPATCHED_PORT_6,18778.0,3338001245
tgl,64,NOP753,UOPS_DISPATCHED_PORT_7_8,23300.0,3015046184
tgl,64,NOP768,INT_MISC_CLEAR_RESTEER_CYCLES,23199.0,1742161
tgl,64,NOP768,INT_MISC_RECOVERY_CYCLES,22874.0,9008140
tgl,64,NOP768,INT_MISC_UOP_DROPPING,22773.0,1038712
tgl,64,NOP768,UOPS_RETIRED_SLOTS,22247.0,15581516748
tgl,64,NOP768,UOPS_ISSUED_ANY,22152.0,15852965367
tgl,64,NOP768,UOPS_EXECUTED_CORE,21167.0,18193231973
tgl,64,NOP768,IDQ_UOPS_NOT_DELIVERED_CORE,22737.0,4213016103
tgl,64,NOP768,IDQ_MS_UOPS,22123.0,9690878
tgl,64,NOP768,IDQ_MITE_UOPS,26465.0,14797389
tgl,64,NOP768,IDQ_DSB_UOPS,26257.0,15738783257
tgl,64,NOP768,DSB2MITE_SWITCHES_PENALTY_CYCLES,26881.0,10056829
tgl,64,NOP768,LSD_UOPS,25374.0,0
tgl,64,NOP768,BR_INST_RETIRED_COND,26894.0,2469800000
tgl,64,NOP768,BRANCH_INSTRUCTIONS_RETIRED,23922.0,4108200778
tgl,64,NOP768,BR_INST_RETIRED_COND_TAKEN,31459.0,1698799999
tgl,64,NOP768,BR_INST_RETIRED_COND_NTAKEN,23593.0,771000001
tgl,64,NOP768,MISPREDICTED_BRANCH_RETIRED,24394.0,1393279
tgl,64,NOP768,BR_MISP_RETIRED_COND_TAKEN,26827.0,216378
tgl,64,NOP768,BR_MISP_RETIRED_COND_NTAKEN,26246.0,365785
tgl,64,NOP768,BACLEARS_ANY,25441.0,758
tgl,64,NOP768,UOPS_DISPATCHED_PORT_0,26802.0,2477527560
tgl,64,NOP768,UOPS_DISPATCHED_PORT_1,28758.0,2496938650
tgl,64,NOP768,UOPS_DISPATCHED_PORT_2_3,25838.0,5351743471
tgl,64,NOP768,UOPS_DISPATCHED_PORT_4_9,27543.0,2482073389
tgl,64,NOP768,UOPS_DISPATCHED_PORT_5,24638.0,2494792587
tgl,64,NOP768,UOPS_DISPATCHED_PORT_6,30750.0,3846544967
tgl,64,NOP768,UOPS_DISPATCHED_PORT_7_8,26839.0,3009478428
tgl,64,NOP769,INT_MISC_CLEAR_RESTEER_CYCLES,26825.0,3118372
tgl,64,NOP769,INT_MISC_RECOVERY_CYCLES,26122.0,4940295
tgl,64,NOP769,INT_MISC_UOP_DROPPING,26924.0,1930717
tgl,64,NOP769,UOPS_RETIRED_SLOTS,23693.0,15581650469
tgl,64,NOP769,UOPS_ISSUED_ANY,26211.0,15731831082
tgl,64,NOP769,UOPS_EXECUTED_CORE,27187.0,19038698278
tgl,64,NOP769,IDQ_UOPS_NOT_DELIVERED_CORE,23250.0,3653464230
tgl,64,NOP769,IDQ_MS_UOPS,26153.0,9312454
tgl,64,NOP769,IDQ_MITE_UOPS,24171.0,4774121
tgl,64,NOP769,IDQ_DSB_UOPS,24084.0,15791836429
tgl,64,NOP769,DSB2MITE_SWITCHES_PENALTY_CYCLES,23947.0,580780
tgl,64,NOP769,LSD_UOPS,19589.0,0
tgl,64,NOP769,BR_INST_RETIRED_COND,23760.0,2469800000
tgl,64,NOP769,BRANCH_INSTRUCTIONS_RETIRED,23790.0,4108200724
tgl,64,NOP769,BR_INST_RETIRED_COND_TAKEN,23654.0,1698799999
tgl,64,NOP769,BR_INST_RETIRED_COND_NTAKEN,23632.0,771000001
tgl,64,NOP769,MISPREDICTED_BRANCH_RETIRED,25086.0,619217
tgl,64,NOP769,BR_MISP_RETIRED_COND_TAKEN,20254.0,1128544
tgl,64,NOP769,BR_MISP_RETIRED_COND_NTAKEN,23591.0,281030
tgl,64,NOP769,BACLEARS_ANY,23580.0,627
tgl,64,NOP769,UOPS_DISPATCHED_PORT_0,19669.0,2356666664
tgl,64,NOP769,UOPS_DISPATCHED_PORT_1,23613.0,2521193453
tgl,64,NOP769,UOPS_DISPATCHED_PORT_2_3,23579.0,5401509152
tgl,64,NOP769,UOPS_DISPATCHED_PORT_4_9,23587.0,2489625382
tgl,64,NOP769,UOPS_DISPATCHED_PORT_5,23485.0,2682967908
tgl,64,NOP769,UOPS_DISPATCHED_PORT_6,22561.0,3994466122
tgl,64,NOP769,UOPS_DISPATCHED_PORT_7_8,21399.0,2890529156
tgl,64,NOP784,INT_MISC_CLEAR_RESTEER_CYCLES,34038.0,739516082
tgl,64,NOP784,INT_MISC_RECOVERY_CYCLES,33911.0,859371439
tgl,64,NOP784,INT_MISC_UOP_DROPPING,33912.0,175126142
tgl,64,NOP784,UOPS_RETIRED_SLOTS,34481.0,15581473483
tgl,64,NOP784,UOPS_ISSUED_ANY,34663.0,29031462593
tgl,64,NOP784,UOPS_EXECUTED_CORE,35397.0,24910458076
tgl,64,NOP784,IDQ_UOPS_NOT_DELIVERED_CORE,35065.0,20563025134
tgl,64,NOP784,IDQ_MS_UOPS,34034.0,9812541
tgl,64,NOP784,IDQ_MITE_UOPS,34137.0,14368597
tgl,64,NOP784,IDQ_DSB_UOPS,33898.0,29198575162
tgl,64,NOP784,DSB2MITE_SWITCHES_PENALTY_CYCLES,34670.0,1414723
tgl,64,NOP784,LSD_UOPS,34137.0,0
tgl,64,NOP784,BR_INST_RETIRED_COND,34915.0,2469800000
tgl,64,NOP784,BRANCH_INSTRUCTIONS_RETIRED,34075.0,4108201524
tgl,64,NOP784,BR_INST_RETIRED_COND_TAKEN,34559.0,1698799999
tgl,64,NOP784,BR_INST_RETIRED_COND_NTAKEN,34531.0,771000001
tgl,64,NOP784,MISPREDICTED_BRANCH_RETIRED,33813.0,179329056
tgl,64,NOP784,BR_MISP_RETIRED_COND_TAKEN,34803.0,86002538
tgl,64,NOP784,BR_MISP_RETIRED_COND_NTAKEN,34103.0,101658276
tgl,64,NOP784,BACLEARS_ANY,35466.0,1419
tgl,64,NOP784,UOPS_DISPATCHED_PORT_0,34342.0,2680177557
tgl,64,NOP784,UOPS_DISPATCHED_PORT_1,34555.0,2971991558
tgl,64,NOP784,UOPS_DISPATCHED_PORT_2_3,35114.0,8260278613
tgl,64,NOP784,UOPS_DISPATCHED_PORT_4_9,34292.0,3275203166
tgl,64,NOP784,UOPS_DISPATCHED_PORT_5,34542.0,2978147985
tgl,64,NOP784,UOPS_DISPATCHED_PORT_6,35135.0,5282754273
tgl,64,NOP784,UOPS_DISPATCHED_PORT_7_8,33877.0,3838665424
tgl,64,NOP785,INT_MISC_CLEAR_RESTEER_CYCLES,36764.0,886825900
tgl,64,NOP785,INT_MISC_RECOVERY_CYCLES,36649.0,1050707978
tgl,64,NOP785,INT_MISC_UOP_DROPPING,36988.0,209602824
tgl,64,NOP785,UOPS_RETIRED_SLOTS,36960.0,15581715080
tgl,64,NOP785,UOPS_ISSUED_ANY,37220.0,31056000574
tgl,64,NOP785,UOPS_EXECUTED_CORE,36384.0,25412179982
tgl,64,NOP785,IDQ_UOPS_NOT_DELIVERED_CORE,37008.0,21932467237
tgl,64,NOP785,IDQ_MS_UOPS,36944.0,9660780
tgl,64,NOP785,IDQ_MITE_UOPS,36589.0,5017517
tgl,64,NOP785,IDQ_DSB_UOPS,36871.0,31853674310
tgl,64,NOP785,DSB2MITE_SWITCHES_PENALTY_CYCLES,36470.0,1573173
tgl,64,NOP785,LSD_UOPS,36537.0,0
tgl,64,NOP785,BR_INST_RETIRED_COND,36822.0,2469800000
tgl,64,NOP785,BRANCH_INSTRUCTIONS_RETIRED,36620.0,4108201611
tgl,64,NOP785,BR_INST_RETIRED_COND_TAKEN,36474.0,1698799999
tgl,64,NOP785,BR_INST_RETIRED_COND_NTAKEN,36705.0,771000001
tgl,64,NOP785,MISPREDICTED_BRANCH_RETIRED,36304.0,208570239
tgl,64,NOP785,BR_MISP_RETIRED_COND_TAKEN,37366.0,102136808
tgl,64,NOP785,BR_MISP_RETIRED_COND_NTAKEN,36652.0,114240282
tgl,64,NOP785,BACLEARS_ANY,36818.0,842
tgl,64,NOP785,UOPS_DISPATCHED_PORT_0,36450.0,2692721225
tgl,64,NOP785,UOPS_DISPATCHED_PORT_1,36510.0,2913627862
tgl,64,NOP785,UOPS_DISPATCHED_PORT_2_3,37152.0,8502937549
tgl,64,NOP785,UOPS_DISPATCHED_PORT_4_9,36537.0,3376155839
tgl,64,NOP785,UOPS_DISPATCHED_PORT_5,37193.0,3145458168
tgl,64,NOP785,UOPS_DISPATCHED_PORT_6,36458.0,5363829642
tgl,64,NOP785,UOPS_DISPATCHED_PORT_7_8,36272.0,3965221696
tgl,64,NOP800,INT_MISC_CLEAR_RESTEER_CYCLES,43688.0,1389646063
tgl,64,NOP800,INT_MISC_RECOVERY_CYCLES,43585.0,1569251735
tgl,64,NOP800,INT_MISC_UOP_DROPPING,43055.0,307468393
tgl,64,NOP800,UOPS_RETIRED_SLOTS,42857.0,15581566646
tgl,64,NOP800,UOPS_ISSUED_ANY,43314.0,35643542408
tgl,64,NOP800,UOPS_EXECUTED_CORE,43006.0,27678444935
tgl,64,NOP800,IDQ_UOPS_NOT_DELIVERED_CORE,43577.0,25576829833
tgl,64,NOP800,IDQ_MS_UOPS,43653.0,9392625
tgl,64,NOP800,IDQ_MITE_UOPS,43663.0,5414983
tgl,64,NOP800,IDQ_DSB_UOPS,43822.0,37037497784
tgl,64,NOP800,DSB2MITE_SWITCHES_PENALTY_CYCLES,43213.0,1448122
tgl,64,NOP800,LSD_UOPS,43155.0,0
tgl,64,NOP800,BR_INST_RETIRED_COND,42482.0,2469800000
tgl,64,NOP800,BRANCH_INSTRUCTIONS_RETIRED,43607.0,4108201086
tgl,64,NOP800,BR_INST_RETIRED_COND_TAKEN,43418.0,1698799999
tgl,64,NOP800,BR_INST_RETIRED_COND_NTAKEN,43744.0,771000001
tgl,64,NOP800,MISPREDICTED_BRANCH_RETIRED,43307.0,322994187
tgl,64,NOP800,BR_MISP_RETIRED_COND_TAKEN,42517.0,146942958
tgl,64,NOP800,BR_MISP_RETIRED_COND_NTAKEN,43540.0,169080820
tgl,64,NOP800,BACLEARS_ANY,43559.0,980
tgl,64,NOP800,UOPS_DISPATCHED_PORT_0,43137.0,2746025577
tgl,64,NOP800,UOPS_DISPATCHED_PORT_1,43035.0,2980567431
tgl,64,NOP800,UOPS_DISPATCHED_PORT_2_3,42747.0,9110604515
tgl,64,NOP800,UOPS_DISPATCHED_PORT_4_9,42849.0,3649025851
tgl,64,NOP800,UOPS_DISPATCHED_PORT_5,43375.0,3179838371
tgl,64,NOP800,UOPS_DISPATCHED_PORT_6,43380.0,5799512362
tgl,64,NOP800,UOPS_DISPATCHED_PORT_7_8,43054.0,4313664855
tgl,64,NOP801,INT_MISC_CLEAR_RESTEER_CYCLES,42534.0,1318060648
tgl,64,NOP801,INT_MISC_RECOVERY_CYCLES,43648.0,1578095576
tgl,64,NOP801,INT_MISC_UOP_DROPPING,43538.0,314275766
tgl,64,NOP801,UOPS_RETIRED_SLOTS,43050.0,15581525963
tgl,64,NOP801,UOPS_ISSUED_ANY,42727.0,35125245921
tgl,64,NOP801,UOPS_EXECUTED_CORE,43112.0,27660019220
tgl,64,NOP801,IDQ_UOPS_NOT_DELIVERED_CORE,43286.0,25521312471
tgl,64,NOP801,IDQ_MS_UOPS,42954.0,9851794
tgl,64,NOP801,IDQ_MITE_UOPS,42672.0,5268832
tgl,64,NOP801,IDQ_DSB_UOPS,42554.0,36221289141
tgl,64,NOP801,DSB2MITE_SWITCHES_PENALTY_CYCLES,42336.0,1313546
tgl,64,NOP801,LSD_UOPS,42913.0,0
tgl,64,NOP801,BR_INST_RETIRED_COND,43352.0,2469800000
tgl,64,NOP801,BRANCH_INSTRUCTIONS_RETIRED,42425.0,4108201064
tgl,64,NOP801,BR_INST_RETIRED_COND_TAKEN,42745.0,1698799999
tgl,64,NOP801,BR_INST_RETIRED_COND_NTAKEN,42673.0,771000001
tgl,64,NOP801,MISPREDICTED_BRANCH_RETIRED,43334.0,319422561
tgl,64,NOP801,BR_MISP_RETIRED_COND_TAKEN,43476.0,154567025
tgl,64,NOP801,BR_MISP_RETIRED_COND_NTAKEN,43193.0,165517098
tgl,64,NOP801,BACLEARS_ANY,42600.0,941
tgl,64,NOP801,UOPS_DISPATCHED_PORT_0,43273.0,2748397036
tgl,64,NOP801,UOPS_DISPATCHED_PORT_1,43216.0,3010160968
tgl,64,NOP801,UOPS_DISPATCHED_PORT_2_3,42389.0,9060758384
tgl,64,NOP801,UOPS_DISPATCHED_PORT_4_9,42502.0,3635699585
tgl,64,NOP801,UOPS_DISPATCHED_PORT_5,43136.0,3172789717
tgl,64,NOP801,UOPS_DISPATCHED_PORT_6,43181.0,5793428751
tgl,64,NOP801,UOPS_DISPATCHED_PORT_7_8,43055.0,4322711487
tgl,64,NOP816,INT_MISC_CLEAR_RESTEER_CYCLES,23276.0,1647583
tgl,64,NOP816,INT_MISC_RECOVERY_CYCLES,22789.0,273279
tgl,64,NOP816,INT_MISC_UOP_DROPPING,21965.0,497062
tgl,64,NOP816,UOPS_RETIRED_SLOTS,20525.0,15581440437
tgl,64,NOP816,UOPS_ISSUED_ANY,18767.0,15609250752
tgl,64,NOP816,UOPS_EXECUTED_CORE,23290.0,18097917980
tgl,64,NOP816,IDQ_UOPS_NOT_DELIVERED_CORE,23255.0,903846231
tgl,64,NOP816,IDQ_MS_UOPS,23242.0,8719164
tgl,64,NOP816,IDQ_MITE_UOPS,23250.0,4904209
tgl,64,NOP816,IDQ_DSB_UOPS,23276.0,15614996002
tgl,64,NOP816,DSB2MITE_SWITCHES_PENALTY_CYCLES,18704.0,1199457
tgl,64,NOP816,LSD_UOPS,23312.0,0
tgl,64,NOP816,BR_INST_RETIRED_COND,22648.0,2469800000
tgl,64,NOP816,BRANCH_INSTRUCTIONS_RETIRED,22728.0,4108200713
tgl,64,NOP816,BR_INST_RETIRED_COND_TAKEN,21829.0,1698799999
tgl,64,NOP816,BR_INST_RETIRED_COND_NTAKEN,20971.0,771000001
tgl,64,NOP816,MISPREDICTED_BRANCH_RETIRED,20264.0,399602
tgl,64,NOP816,BR_MISP_RETIRED_COND_TAKEN,19554.0,169253
tgl,64,NOP816,BR_MISP_RETIRED_COND_NTAKEN,23215.0,138874
tgl,64,NOP816,BACLEARS_ANY,23193.0,620
tgl,64,NOP816,UOPS_DISPATCHED_PORT_0,18696.0,2320999937
tgl,64,NOP816,UOPS_DISPATCHED_PORT_1,23223.0,2505719353
tgl,64,NOP816,UOPS_DISPATCHED_PORT_2_3,23156.0,5358035726
tgl,64,NOP816,UOPS_DISPATCHED_PORT_4_9,22417.0,2483336194
tgl,64,NOP816,UOPS_DISPATCHED_PORT_5,21640.0,2514061093
tgl,64,NOP816,UOPS_DISPATCHED_PORT_6,20402.0,3638573662
tgl,64,NOP816,UOPS_DISPATCHED_PORT_7_8,18257.0,2684936357
tgl,64,NOP817,INT_MISC_CLEAR_RESTEER_CYCLES,22537.0,498983
tgl,64,NOP817,INT_MISC_RECOVERY_CYCLES,21586.0,306823
tgl,64,NOP817,INT_MISC_UOP_DROPPING,20506.0,352667
tgl,64,NOP817,UOPS_RETIRED_SLOTS,18886.0,15581359613
tgl,64,NOP817,UOPS_ISSUED_ANY,23240.0,15612468286
tgl,64,NOP817,UOPS_EXECUTED_CORE,23271.0,18107706643
tgl,64,NOP817,IDQ_UOPS_NOT_DELIVERED_CORE,22563.0,1819276501
tgl,64,NOP817,IDQ_MS_UOPS,21795.0,8864733
tgl,64,NOP817,IDQ_MITE_UOPS,21535.0,5142614
tgl,64,NOP817,IDQ_DSB_UOPS,21012.0,15620628503
tgl,64,NOP817,DSB2MITE_SWITCHES_PENALTY_CYCLES,19236.0,1022271
tgl,64,NOP817,LSD_UOPS,23249.0,0
tgl,64,NOP817,BR_INST_RETIRED_COND,23282.0,2469800000
tgl,64,NOP817,BRANCH_INSTRUCTIONS_RETIRED,23213.0,4108200714
tgl,64,NOP817,BR_INST_RETIRED_COND_TAKEN,23187.0,1698799999
tgl,64,NOP817,BR_INST_RETIRED_COND_NTAKEN,23182.0,771000001
tgl,64,NOP817,MISPREDICTED_BRANCH_RETIRED,23175.0,293329
tgl,64,NOP817,BR_MISP_RETIRED_COND_TAKEN,23143.0,2997
tgl,64,NOP817,BR_MISP_RETIRED_COND_NTAKEN,23216.0,208417
tgl,64,NOP817,BACLEARS_ANY,23183.0,604
tgl,64,NOP817,UOPS_DISPATCHED_PORT_0,22834.0,2451986041
tgl,64,NOP817,UOPS_DISPATCHED_PORT_1,21951.0,2380269830
tgl,64,NOP817,UOPS_DISPATCHED_PORT_2_3,20883.0,5237891721
tgl,64,NOP817,UOPS_DISPATCHED_PORT_4_9,19546.0,2497857681
tgl,64,NOP817,UOPS_DISPATCHED_PORT_5,23172.0,2686877743
tgl,64,NOP817,UOPS_DISPATCHED_PORT_6,18420.0,3264420937
tgl,64,NOP817,UOPS_DISPATCHED_PORT_7_8,22317.0,2953183521
tgl,64,NOP832,INT_MISC_CLEAR_RESTEER_CYCLES,21433.0,10211575
tgl,64,NOP832,INT_MISC_RECOVERY_CYCLES,20045.0,16256331
tgl,64,NOP832,INT_MISC_UOP_DROPPING,23267.0,694063
tgl,64,NOP832,UOPS_RETIRED_SLOTS,23288.0,15581410626
tgl,64,NOP832,UOPS_ISSUED_ANY,23350.0,15724070446
tgl,64,NOP832,UOPS_EXECUTED_CORE,19398.0,18172392270
tgl,64,NOP832,IDQ_UOPS_NOT_DELIVERED_CORE,23243.0,1131396917
tgl,64,NOP832,IDQ_MS_UOPS,23170.0,8726231
tgl,64,NOP832,IDQ_MITE_UOPS,19505.0,6947959
tgl,64,NOP832,IDQ_DSB_UOPS,23167.0,15687154905
tgl,64,NOP832,DSB2MITE_SWITCHES_PENALTY_CYCLES,19018.0,1675902
tgl,64,NOP832,LSD_UOPS,23205.0,0
tgl,64,NOP832,BR_INST_RETIRED_COND,23207.0,2469800000
tgl,64,NOP832,BRANCH_INSTRUCTIONS_RETIRED,23205.0,4108200712
tgl,64,NOP832,BR_INST_RETIRED_COND_TAKEN,23273.0,1698799999
tgl,64,NOP832,BR_INST_RETIRED_COND_NTAKEN,23284.0,771000001
tgl,64,NOP832,MISPREDICTED_BRANCH_RETIRED,23311.0,894231
tgl,64,NOP832,BR_MISP_RETIRED_COND_TAKEN,18861.0,1388802
tgl,64,NOP832,BR_MISP_RETIRED_COND_NTAKEN,23072.0,849061
tgl,64,NOP832,BACLEARS_ANY,22234.0,1637
tgl,64,NOP832,UOPS_DISPATCHED_PORT_0,21757.0,2430430526
tgl,64,NOP832,UOPS_DISPATCHED_PORT_1,20810.0,2282627096
tgl,64,NOP832,UOPS_DISPATCHED_PORT_2_3,19344.0,5209166028
tgl,64,NOP832,UOPS_DISPATCHED_PORT_4_9,23271.0,2488617240
tgl,64,NOP832,UOPS_DISPATCHED_PORT_5,23298.0,2688539824
tgl,64,NOP832,UOPS_DISPATCHED_PORT_6,23310.0,4148400797
tgl,64,NOP832,UOPS_DISPATCHED_PORT_7_8,23338.0,3019015796
tgl,64,NOP833,INT_MISC_CLEAR_RESTEER_CYCLES,23307.0,426638
tgl,64,NOP833,INT_MISC_RECOVERY_CYCLES,23286.0,1142772
tgl,64,NOP833,INT_MISC_UOP_DROPPING,23368.0,1854669
tgl,64,NOP833,UOPS_RETIRED_SLOTS,23331.0,15581434040
tgl,64,NOP833,UOPS_ISSUED_ANY,19157.0,15825326925
tgl,64,NOP833,UOPS_EXECUTED_CORE,23293.0,18131579031
tgl,64,NOP833,IDQ_UOPS_NOT_DELIVERED_CORE,18746.0,5847102644
tgl,64,NOP833,IDQ_MS_UOPS,23264.0,8766397
tgl,64,NOP833,IDQ_MITE_UOPS,23185.0,4890293
tgl,64,NOP833,IDQ_DSB_UOPS,23137.0,15615365312
tgl,64,NOP833,DSB2MITE_SWITCHES_PENALTY_CYCLES,23196.0,601190
tgl,64,NOP833,LSD_UOPS,18586.0,0
tgl,64,NOP833,BR_INST_RETIRED_COND,23286.0,2469800000
tgl,64,NOP833,BRANCH_INSTRUCTIONS_RETIRED,22686.0,4108200709
tgl,64,NOP833,BR_INST_RETIRED_COND_TAKEN,22110.0,1698799999
tgl,64,NOP833,BR_INST_RETIRED_COND_NTAKEN,21122.0,771000001
tgl,64,NOP833,MISPREDICTED_BRANCH_RETIRED,20433.0,1314881
tgl,64,NOP833,BR_MISP_RETIRED_COND_TAKEN,18821.0,1524836
tgl,64,NOP833,BR_MISP_RETIRED_COND_NTAKEN,23116.0,166850
tgl,64,NOP833,BACLEARS_ANY,22517.0,1008
tgl,64,NOP833,UOPS_DISPATCHED_PORT_0,21482.0,2427671689
tgl,64,NOP833,UOPS_DISPATCHED_PORT_1,19943.0,2187813836
tgl,64,NOP833,UOPS_DISPATCHED_PORT_2_3,23426.0,5387619653
tgl,64,NOP833,UOPS_DISPATCHED_PORT_4_9,23290.0,2489134452
tgl,64,NOP833,UOPS_DISPATCHED_PORT_5,23424.0,2699436322
tgl,64,NOP833,UOPS_DISPATCHED_PORT_6,23278.0,4137811797
tgl,64,NOP833,UOPS_DISPATCHED_PORT_7_8,23325.0,3006599668
tgl,64,NOP848,INT_MISC_CLEAR_RESTEER_CYCLES,35863.0,837975095
tgl,64,NOP848,INT_MISC_RECOVERY_CYCLES,35556.0,939094360
tgl,64,NOP848,INT_MISC_UOP_DROPPING,35494.0,194159631
tgl,64,NOP848,UOPS_RETIRED_SLOTS,35492.0,15581494502
tgl,64,NOP848,UOPS_ISSUED_ANY,35468.0,29870062256
tgl,64,NOP848,UOPS_EXECUTED_CORE,35835.0,25296545207
tgl,64,NOP848,IDQ_UOPS_NOT_DELIVERED_CORE,35677.0,20758476968
